-0.0172808,0.490488,9,2,1
-0.0166368,0.488798,9,2,1
0.521754,-0.439098,0,2,1
0.324827,-0.212947,0,2,1
0.0637743,-0.234441,3,2,1
0.30587,-0.189969,0,2,1
-0.598442,-0.294455,2,2,1
0.580361,0.349983,7,2,1
-0.597947,-0.273004,2,2,1
-0.248795,0.476427,5,2,1
-0.133533,0.47854,5,2,1
0.51463,-0.426356,0,2,1
-0.322885,0.42988,9,2,1
0.340163,0.394453,5,2,1
0.496089,0.383556,5,2,1
0.629535,0.307854,7,2,1
0.153153,0.501655,9,2,1
-0.235092,0.53297,1,2,1
0.509867,-0.416751,0,2,1
-0.4832,-0.335297,6,2,1
-0.299804,-0.340991,4,2,1
0.167547,-0.173343,3,2,1
-0.210065,0.57971,1,2,1
-0.395088,-0.191863,4,2,1
0.0523531,-0.479393,8,2,1
-0.480047,-0.189308,4,2,1
0.0193987,-0.171125,3,2,1
0.318068,-0.436666,0,2,1
-0.588813,-0.291588,2,2,1
-0.441631,-0.235538,4,2,1
-0.494707,-0.282226,4,2,1
0.728348,0.267948,5,2,1
0.196318,-0.144613,3,2,1
-0.450237,-0.288045,6,2,1
-0.371485,-0.279582,6,2,1
0.506772,-0.42781,0,2,1
0.046191,-0.697675,8,2,1
-0.271584,0.444791,5,2,1
-0.53639,-0.415031,2,2,1
-0.232303,0.722513,1,2,1
-0.439009,-0.246778,6,2,1
-0.429935,-0.321766,6,2,1
0.471164,0.417504,7,2,1
0.267557,0.476923,9,2,1
0.491257,0.372525,5,2,1
-0.252113,0.465375,9,2,1
-0.561177,-0.325275,2,2,1
0.600097,0.337151,7,2,1
0.0602523,-0.228926,3,2,1
0.509515,-0.451385,0,2,1
-0.0748651,-0.204205,3,2,1
0.2156,-0.116666,3,2,1
0.197083,-0.128587,3,2,1
0.567744,0.348129,7,2,1
-0.545163,-0.244424,2,2,1
-0.515774,-0.110002,2,2,1
-0.0513753,-0.345021,6,2,1
-0.0393605,-0.279552,6,2,1
0.0503002,-0.581844,8,2,1
0.233458,-0.0927811,3,2,1
0.215431,0.0401094,3,2,1
-0.0616899,0.462453,5,2,1
0.415786,-0.42611,0,2,1
0.555159,0.377289,5,2,1
0.753397,0.24581,5,2,1
0.286275,-0.284828,0,2,1
-0.573143,-0.342604,2,2,1
0.512933,-0.429675,0,2,1
0.277921,-0.277621,0,2,1
-0.538334,-0.283354,4,2,1
-0.167786,0.689679,1,2,1
-0.160319,-0.275935,3,2,1
-0.356826,0.669526,1,2,1
-0.0071653,-0.373432,6,2,1
0.209833,-0.13209,3,2,1
-0.29096,0.717699,1,2,1
-0.164649,-0.213686,4,2,1
-0.0304632,-0.148634,4,2,1
-0.0705762,-0.40419,6,2,1
-0.216776,0.736089,1,2,1
-0.141349,0.484851,9,2,1
-0.245183,0.628578,1,2,1
0.212819,-0.12825,3,2,1
-0.220198,0.473871,5,2,1
0.562655,0.346682,7,2,1
-0.130721,0.477419,9,2,1
0.391586,0.433679,7,2,1
-0.327155,0.65416,1,2,1
0.602599,0.333553,7,2,1
-0.284803,0.462659,9,2,1
0.311529,0.472056,9,2,1
0.177778,0.488848,9,2,1
0.242013,-0.104188,3,2,1
-0.510869,-0.332203,2,2,1
0.295435,0.461764,9,2,1
0.0841976,-0.187083,3,2,1
-0.447531,-0.284286,6,2,1
-0.31648,-0.229968,4,2,1
-0.221658,0.752906,1,2,1
-0.171524,0.348442,1,2,1
0.0619602,-0.62013,8,2,1
0.0162516,-0.719939,8,2,1
0.310381,-0.257568,0,2,1
-0.180447,0.745295,1,2,1
-0.179513,0.767885,1,2,1
-0.413741,-0.286053,6,2,1
0.183148,-0.415443,8,2,1
-0.252266,0.639032,1,2,1
0.246875,0.491899,9,2,1
0.535281,0.35645,7,2,1
0.0939987,-0.490125,8,2,1
0.251553,-0.35343,8,2,1
0.297001,0.46541,9,2,1
-0.432103,-0.257633,6,2,1
0.0720467,-0.175271,6,2,1
0.190885,-0.146738,3,2,1
-0.225344,0.723681,1,2,1
-0.225327,0.462072,5,2,1
-0.380989,-0.361842,4,2,1
-0.419799,-0.283915,6,2,1
0.605401,0.332042,7,2,1
0.53735,0.369747,5,2,1
0.49313,0.397488,5,2,1
-0.0322924,0.494571,9,2,1
-0.589586,-0.250298,2,2,1
-0.572601,-0.300889,2,2,1
-0.571575,-0.2537,2,2,1
0.558996,0.353295,7,2,1
-0.00481182,-0.274341,6,2,1
-0.341175,-0.21857,4,2,1
-0.183283,0.498091,1,2,1
