-0.788985,0.287723,0,3,1
-0.789692,0.287008,0,3,1
0.185318,-0.0943168,1,3,1
-0.572934,-0.636954,2,3,1
0.697027,-0.191521,3,3,1
-0.29475,0.70248,4,3,1
-0.760656,-0.070344,0,3,1
0.283115,-0.800701,1,3,1
0.36971,0.682337,2,3,1
-0.221924,0.0332045,3,3,1
0.36764,-0.645482,4,3,1
0.0221102,0.492313,0,3,1
0.209645,-0.0687222,1,3,1
-0.261551,-0.731228,2,3,1
0.146838,0.424556,3,3,1
0.259836,0.560418,4,3,1
-0.376063,0.653182,0,3,1
0.048974,-0.116124,1,3,1
0.204393,-0.764072,2,3,1
-0.592702,-0.371951,3,3,1
-0.174505,0.731918,4,3,1
-0.00618396,0.721727,0,3,1
0.188384,-0.30364,1,3,1
-0.660227,0.239082,2,3,1
-0.202924,-0.581198,3,3,1
-0.0788799,0.629639,4,3,1
0.0620978,0.784209,0,3,1
0.0596671,0.0253674,1,3,1
-0.826984,0.203988,2,3,1
-0.438371,-0.640588,3,3,1
-0.416259,0.678852,4,3,1
0.758427,-0.317076,0,3,1
0.208387,-0.1076,1,3,1
0.63204,-0.29727,2,3,1
0.212257,0.298437,3,3,1
-0.721392,0.0618484,4,3,1
-0.170013,0.657884,0,3,1
0.226328,-0.00587651,1,3,1
0.518181,0.512564,2,3,1
-0.411439,-0.570381,3,3,1
0.751536,0.116892,4,3,1
-0.705916,0.234592,0,3,1
0.215107,-0.0535674,1,3,1
0.186706,-0.661795,2,3,1
0.0914156,0.422829,3,3,1
0.627376,0.270572,4,3,1
-0.130562,-0.609005,0,3,1
-0.575629,-0.196035,1,3,1
0.713764,-0.163494,2,3,1
0.650369,-0.324635,3,3,1
0.622358,0.266748,4,3,1
-0.502835,-0.636372,0,3,1
0.215431,-0.24604,1,3,1
0.672493,0.211265,2,3,1
-0.139436,0.514218,3,3,1
0.622691,0.264621,4,3,1
-0.0604421,-0.0555741,0,3,1
-0.161895,-0.100557,1,3,1
-0.217463,0.745182,2,3,1
-0.620863,-0.28463,3,3,1
-0.415903,0.248648,4,3,1
0.629295,-0.321535,0,3,1
0.0999963,-0.219898,1,3,1
0.777444,-0.476015,2,3,1
-0.176012,0.616404,3,3,1
-0.431993,-0.321827,4,3,1
-0.0322996,-0.373474,0,3,1
0.2866,-0.173683,1,3,1
0.716062,-0.169884,2,3,1
0.383236,0.566775,3,3,1
0.621785,0.26509,4,3,1
0.137558,-0.692324,0,3,1
0.227206,-0.137139,1,3,1
-0.578854,-0.545175,2,3,1
0.38583,0.258323,3,3,1
0.199354,0.479742,4,3,1
-0.313711,0.273848,0,3,1
0.218825,-0.0142646,1,3,1
-0.553511,0.647041,2,3,1
-0.0672681,0.644466,3,3,1
0.307906,0.679028,4,3,1
0.402532,0.42276,0,3,1
0.0412803,-0.298366,1,3,1
0.594868,-0.513495,2,3,1
-0.223952,0.00688674,3,3,1
-0.306348,0.563163,4,3,1
-0.0483326,-0.231424,0,3,1
0.206025,-0.389163,1,3,1
0.836437,0.10077,2,3,1
-0.179192,0.62053,3,3,1
0.306745,-0.766811,4,3,1
-0.325182,0.768697,0,3,1
0.26691,0.165143,1,3,1
0.631615,-0.511203,2,3,1
-0.572692,0.0859852,3,3,1
-0.34005,-0.592225,4,3,1
-0.0672713,-0.278786,0,3,1
-0.161551,-0.096483,1,3,1
0.362642,0.607144,2,3,1
0.619277,0.256505,3,3,1
-0.0253701,-0.605941,4,3,1
0.477188,0.634239,0,3,1
0.172086,-0.25926,1,3,1
-0.633318,0.317572,2,3,1
0.77477,0.0218101,3,3,1
0.570479,0.346319,4,3,1
0.0701582,-0.481398,0,3,1
0.135868,-0.26401,1,3,1
0.204576,-0.764356,2,3,1
-0.234085,-0.556036,3,3,1
-0.220512,-0.724682,4,3,1
0.0796148,-0.605525,0,3,1
0.0535967,-0.332088,1,3,1
-0.567559,0.531654,2,3,1
0.625218,-0.290267,3,3,1
0.498154,-0.351063,4,3,1
-0.123741,-0.621135,0,3,1
0.321317,-0.0902358,1,3,1
-0.0671059,0.720188,2,3,1
-0.619781,0.531437,3,3,1
-0.658933,-0.0967965,4,3,1
0.705878,-0.235516,0,3,1
0.146267,-0.269402,1,3,1
0.191038,-0.736217,2,3,1
-0.38457,-0.678181,3,3,1
-0.104342,0.771107,4,3,1
-0.107612,0.767164,0,3,1
0.261393,0.156658,1,3,1
0.510545,0.00147443,2,3,1
-0.42135,-0.560194,3,3,1
-0.438419,0.644863,4,3,1
0.0591674,-0.486459,0,3,1
0.11467,-0.241335,1,3,1
0.67348,0.219329,2,3,1
-0.405817,-0.608489,3,3,1
0.731857,-0.129176,4,3,1
-0.494016,0.0347662,0,3,1
0.195109,-0.0716821,1,3,1
0.787924,0.0373544,2,3,1
-0.293813,-0.162904,3,3,1
-0.10867,0.779407,4,3,1
0.832919,0.249625,0,3,1
0.360369,-0.150231,1,3,1
-0.764327,0.250355,2,3,1
-0.0164148,0.417917,3,3,1
0.705511,0.349727,4,3,1
0.437009,-0.712291,0,3,1
-0.455271,0.617347,1,3,1
0.486652,0.381236,2,3,1
-0.174264,0.617164,3,3,1
-0.3455,-0.570954,4,3,1
0.628016,-0.0435424,0,3,1
-0.319578,-0.461016,1,3,1
0.561805,-0.131852,2,3,1
-0.200963,0.0899697,3,3,1
-0.35252,-0.649508,4,3,1
0.694883,-0.348322,0,3,1
0.251465,-0.0559209,1,3,1
-0.656398,0.330011,2,3,1
-0.528665,0.190892,3,3,1
0.169319,0.635198,4,3,1
-0.239108,0.77279,0,3,1
0.284167,0.145464,1,3,1
0.832244,0.165164,2,3,1
-0.374511,-0.67332,3,3,1
0.755252,0.373726,4,3,1
-0.111027,0.763838,0,3,1
-0.767093,0.089158,1,3,1
-0.603415,-0.39103,2,3,1
-0.438344,-0.448397,3,3,1
0.366324,0.376625,4,3,1
0.627912,-0.0447302,0,3,1
0.243204,0.0110605,1,3,1
-0.711535,-0.233235,2,3,1
0.639786,-0.264396,3,3,1
-0.363408,-0.652747,4,3,1
0.0649026,0.78431,0,3,1
0.118043,-0.334182,1,3,1
-0.605459,-0.393109,2,3,1
0.177418,0.445112,3,3,1
-0.204188,0.324178,4,3,1
0.461718,-0.748941,0,3,1
-0.318201,-0.00352354,1,3,1
-0.482981,-0.504148,2,3,1
-0.0343329,0.462102,3,3,1
0.626723,0.267618,4,3,1
-0.691832,-0.423417,0,3,1
0.184231,-0.0699651,1,3,1
0.505135,0.0568263,2,3,1
-0.626795,-0.269222,3,3,1
-0.542274,0.432149,4,3,1
-0.107631,0.761121,0,3,1
0.0613783,-0.262904,1,3,1
-0.719174,-0.180784,2,3,1
-0.0723813,-0.723987,3,3,1
0.628122,0.415505,4,3,1
-0.0571805,-0.210702,0,3,1
-0.150263,-0.147886,1,3,1
0.203897,-0.762767,2,3,1
-0.345504,-0.605255,3,3,1
0.747558,0.353391,4,3,1
0.507996,0.205561,0,3,1
0.3671,-0.184933,1,3,1
-0.370238,-0.660019,2,3,1
-0.0540929,0.690498,3,3,1
0.711262,0.305668,4,3,1
0.693989,-0.225772,0,3,1
0.4531,0.212803,1,3,1
0.576158,-0.491282,2,3,1
0.389416,0.57004,3,3,1
-0.0843419,0.618984,4,3,1
-0.383041,-0.0198135,0,3,1
0.294937,-0.125776,1,3,1
-0.660772,0.0961334,2,3,1
-0.526957,-0.503091,3,3,1
0.218139,-0.661478,4,3,1
0.394024,0.874735,0,3,1
0.0103837,0.706156,1,3,1
0.0125134,0.568093,2,3,1
-0.481386,0.207516,3,3,1
-0.469032,-0.332997,4,3,1
0.521774,0.533443,0,3,1
0.378827,0.0264738,1,3,1
-0.555448,0.508415,2,3,1
0.0284495,0.615797,3,3,1
0.332746,0.678219,4,3,1
-0.381089,-0.218783,0,3,1
-0.0957494,-0.134581,1,3,1
0.413192,-0.509548,2,3,1
-0.137202,0.517306,3,3,1
-0.761828,0.445264,4,3,1
-0.43584,-0.116275,0,3,1
0.262607,-0.396078,1,3,1
-0.103667,0.851574,2,3,1
0.353651,0.560435,3,3,1
0.307636,0.639971,4,3,1
0.65852,-0.356635,0,3,1
0.321383,0.19223,1,3,1
0.671112,0.214704,2,3,1
-0.519153,0.148081,3,3,1
-0.508364,0.429042,4,3,1
-0.587465,-0.34675,0,3,1
0.2244,-0.239229,1,3,1
0.400458,0.564664,2,3,1
-0.294618,-0.160951,3,3,1
0.2628,0.558981,4,3,1
0.522527,0.533701,0,3,1
0.25174,-0.0388002,1,3,1
-0.285156,-0.611422,2,3,1
-0.266102,-0.00993208,3,3,1
0.657791,0.0727524,4,3,1
0.313966,0.530535,0,3,1
0.063479,-0.262051,1,3,1
0.788608,-0.126183,2,3,1
-0.560508,-0.504366,3,3,1
-0.768827,0.442962,4,3,1
0.395018,0.56266,0,3,1
0.0355467,0.726859,1,3,1
0.374068,0.682128,2,3,1
-0.0694957,-0.723119,3,3,1
-0.0275297,0.614723,4,3,1
-0.314438,-0.0123806,0,3,1
0.257478,-0.145309,1,3,1
-0.653812,0.322556,2,3,1
-0.117013,0.277928,3,3,1
-0.343031,-0.585274,4,3,1
0.17121,0.550487,0,3,1
0.165843,-0.238303,1,3,1
0.212214,0.719054,2,3,1
-0.315321,-0.61702,3,3,1
0.257167,0.562328,4,3,1
-0.691309,-0.424957,0,3,1
0.163909,-0.330166,1,3,1
0.707687,-0.4437,2,3,1
0.656165,-0.325755,3,3,1
-0.667492,0.0278023,4,3,1
0.427418,-0.0442611,0,3,1
0.173423,-0.341161,1,3,1
-0.377832,0.748572,2,3,1
0.183668,0.617897,3,3,1
-0.541344,0.435834,4,3,1
-0.780668,0.00304487,0,3,1
0.172961,-0.0338241,1,3,1
0.365816,0.598484,2,3,1
-0.458165,0.178513,3,3,1
0.858478,0.15169,4,3,1
0.668293,-0.410125,0,3,1
0.261779,-0.135956,1,3,1
-0.567392,0.383175,2,3,1
-0.395176,-0.620332,3,3,1
-0.512719,0.437832,4,3,1
0.0803164,-0.605261,0,3,1
0.255768,0.00600363,1,3,1
-0.55171,0.656989,2,3,1
-0.231786,-0.558065,3,3,1
-0.339076,0.652291,4,3,1
0.630006,-0.0462557,0,3,1
0.0271625,-0.247903,1,3,1
0.73513,0.149275,2,3,1
0.249559,0.292582,3,3,1
-0.243633,-0.699357,4,3,1
0.259361,-0.613678,0,3,1
0.340266,-0.0440944,1,3,1
-0.474742,0.422166,2,3,1
-0.232611,0.0219516,3,3,1
-0.81289,-0.00263479,4,3,1
-0.125252,-0.601312,0,3,1
0.275249,-0.0137496,1,3,1
-0.679601,-0.317649,2,3,1
-0.42913,-0.137904,3,3,1
-0.204533,0.314935,4,3,1
-0.780457,0.00364784,0,3,1
0.150421,-0.32525,1,3,1
-0.451534,0.528732,2,3,1
0.360753,0.572228,3,3,1
0.275879,0.751909,4,3,1
-0.0464437,-0.195269,0,3,1
0.276914,-0.036633,1,3,1
0.449356,-0.490435,2,3,1
-0.630429,-0.265224,3,3,1
0.101094,0.500546,4,3,1
-0.105283,0.759558,0,3,1
0.0771883,-0.325421,1,3,1
-0.211723,-0.654751,2,3,1
0.831903,-0.160195,3,3,1
-0.149582,0.592412,4,3,1
0.429342,-0.753787,0,3,1
0.275893,0.131318,1,3,1
-0.475025,-0.490371,2,3,1
-0.572596,0.0788584,3,3,1
-0.113919,-0.777687,4,3,1
